"CHASSIS_NUMBER","SALES_DEALER_ID","SALE_DATE","SALE_PRICE"
"CH00057961","DEALER_097","2025-06-29",64357.34
"CH00059296","DEALER_099","2025-06-29",62977.28
"CH00011221","DEALER_002","2025-06-30",61894.28
"CH00011784","DEALER_003","2025-06-30",104304.76
"CH00012320","DEALER_004","2025-06-30",121382.90
"CH00013072","DEALER_006","2025-06-30",56768.00
"CH00013837","DEALER_007","2025-06-30",58494.98
"CH00019573","DEALER_017","2025-06-30",194790.28
"CH00020146","DEALER_018","2025-06-30",123669.95
"CH00025879","DEALER_028","2025-06-30",206328.19
"CH00028009","DEALER_034","2025-06-30",65903.04
"CH00031324","DEALER_041","2025-06-30",103720.10
"CH00031431","DEALER_041","2025-06-30",132317.06
"CH00032720","DEALER_044","2025-06-30",119742.19
"CH00032914","DEALER_044","2025-06-30",120763.71
"CH00033214","DEALER_045","2025-06-30",126407.66
"CH00033245","DEALER_045","2025-06-30",146710.69
"CH00034024","DEALER_047","2025-06-30",133456.97
"CH00034352","DEALER_047","2025-06-30",210374.01
"CH00035205","DEALER_049","2025-06-30",70708.33
"CH00035612","DEALER_050","2025-06-30",61493.83
"CH00037154","DEALER_053","2025-06-30",132780.17
"CH00037263","DEALER_053","2025-06-30",55113.78
"CH00037320","DEALER_053","2025-06-30",70581.35
"CH00038987","DEALER_056","2025-06-30",64318.96
"CH00040263","DEALER_059","2025-06-30",110754.10
"CH00041999","DEALER_063","2025-06-30",77229.44
"CH00043200","DEALER_065","2025-06-30",130610.93
"CH00043606","DEALER_066","2025-06-30",71103.94
"CH00043786","DEALER_066","2025-06-30",128728.74
"CH00046064","DEALER_071","2025-06-30",67726.10
"CH00046112","DEALER_071","2025-06-30",108176.30
"CH00046802","DEALER_073","2025-06-30",69446.27
"CH00048086","DEALER_076","2025-06-30",113743.50
"CH00048125","DEALER_076","2025-06-30",143890.47
"CH00054888","DEALER_091","2025-06-30",54457.52
"CH00054950","DEALER_091","2025-06-30",58587.00
"CH00057443","DEALER_096","2025-06-30",65311.24
"CH00058493","DEALER_097","2025-06-30",68697.90
"CH00059563","DEALER_100","2025-06-30",233440.65
"CH00011056","DEALER_002","2025-07-01",62684.75
"CH00011891","DEALER_003","2025-07-01",75360.07
"CH00012002","DEALER_004","2025-07-01",207218.70
"CH00017196","DEALER_012","2025-07-01",131318.01
"CH00017650","DEALER_013","2025-07-01",69043.96
"CH00017734","DEALER_013","2025-07-01",68219.48
"CH00019530","DEALER_017","2025-07-01",115025.49
"CH00022610","DEALER_022","2025-07-01",63629.21
"CH00024942","DEALER_026","2025-07-01",65337.12
"CH00026009","DEALER_029","2025-07-01",68737.11
"CH00029119","DEALER_036","2025-07-01",244116.11
"CH00029651","DEALER_037","2025-07-01",119150.37
"CH00032237","DEALER_043","2025-07-01",230381.27
"CH00033754","DEALER_046","2025-07-01",66334.40
"CH00034332","DEALER_047","2025-07-01",123923.10
"CH00036366","DEALER_051","2025-07-01",191260.97
"CH00036674","DEALER_052","2025-07-01",73443.04
"CH00040458","DEALER_059","2025-07-01",206125.91
"CH00040592","DEALER_060","2025-07-01",107777.92
"CH00040972","DEALER_061","2025-07-01",142539.44
"CH00042517","DEALER_064","2025-07-01",63329.71
"CH00045492","DEALER_070","2025-07-01",212075.51
"CH00046474","DEALER_072","2025-07-01",69242.58
"CH00048317","DEALER_077","2025-07-01",128356.34
"CH00054147","DEALER_090","2025-07-01",125349.90
"CH00056663","DEALER_094","2025-07-01",126027.83
"CH00057469","DEALER_096","2025-07-01",74119.73
"CH00057751","DEALER_096","2025-07-01",65706.90
"CH00057982","DEALER_097","2025-07-01",58852.75
"CH00059924","DEALER_100","2025-07-01",66966.34
"CH00012896","DEALER_005","2025-07-02",119050.66
"CH00013772","DEALER_007","2025-07-02",57637.95
"CH00015904","DEALER_010","2025-07-02",63799.53
"CH00016325","DEALER_011","2025-07-02",141091.08
"CH00016888","DEALER_012","2025-07-02",62868.68
"CH00018422","DEALER_014","2025-07-02",108963.06
"CH00018824","DEALER_015","2025-07-02",212539.20
"CH00022412","DEALER_022","2025-07-02",75207.17
"CH00025341","DEALER_027","2025-07-02",56219.70
"CH00025694","DEALER_028","2025-07-02",126834.43
"CH00026079","DEALER_029","2025-07-02",164591.63
"CH00026342","DEALER_029","2025-07-02",62212.79
"CH00026565","DEALER_030","2025-07-02",126975.63
"CH00026801","DEALER_031","2025-07-02",112187.93
"CH00027351","DEALER_032","2025-07-02",114884.22
"CH00028490","DEALER_034","2025-07-02",76887.09
"CH00029746","DEALER_037","2025-07-02",62864.86
"CH00033688","DEALER_046","2025-07-02",145836.29
"CH00035919","DEALER_051","2025-07-02",79023.42
"CH00035924","DEALER_051","2025-07-02",116283.86
"CH00036688","DEALER_052","2025-07-02",138849.20
"CH00037722","DEALER_054","2025-07-02",120461.61
"CH00038995","DEALER_056","2025-07-02",63292.01
"CH00041223","DEALER_061","2025-07-02",56442.52
"CH00041689","DEALER_062","2025-07-02",70455.58
"CH00043620","DEALER_066","2025-07-02",215058.11
"CH00045095","DEALER_069","2025-07-02",128105.66
"CH00045511","DEALER_070","2025-07-02",70707.73
"CH00048027","DEALER_076","2025-07-02",148294.75
"CH00048269","DEALER_076","2025-07-02",75180.22
"CH00051024","DEALER_084","2025-07-02",67464.01
"CH00052130","DEALER_086","2025-07-02",122931.85
"CH00052882","DEALER_088","2025-07-02",186648.38
"CH00053386","DEALER_088","2025-07-02",172775.03
"CH00054244","DEALER_090","2025-07-02",108557.39
"CH00054986","DEALER_091","2025-07-02",75458.43
"CH00055707","DEALER_093","2025-07-02",69773.82
"CH00056465","DEALER_094","2025-07-02",79326.83
"CH00010218","DEALER_001","2025-07-03",68278.82
"CH00010775","DEALER_002","2025-07-03",132438.67
"CH00013243","DEALER_006","2025-07-03",194979.36
"CH00013361","DEALER_006","2025-07-03",123478.88
"CH00015390","DEALER_010","2025-07-03",65783.28
"CH00016095","DEALER_011","2025-07-03",125333.11
"CH00016162","DEALER_011","2025-07-03",104262.68
"CH00016419","DEALER_011","2025-07-03",123904.42
"CH00016735","DEALER_012","2025-07-03",125070.94
"CH00018270","DEALER_014","2025-07-03",140949.30
"CH00021891","DEALER_021","2025-07-03",60879.52
"CH00022246","DEALER_021","2025-07-03",137247.80
"CH00022518","DEALER_022","2025-07-03",70844.80
"CH00024049","DEALER_025","2025-07-03",176059.85
"CH00024117","DEALER_025","2025-07-03",126847.32
"CH00024500","DEALER_025","2025-07-03",122388.48
"CH00025144","DEALER_027","2025-07-03",62963.93
"CH00026452","DEALER_030","2025-07-03",129911.12
"CH00030909","DEALER_040","2025-07-03",68804.25
"CH00035811","DEALER_050","2025-07-03",109528.42
"CH00036845","DEALER_052","2025-07-03",63486.08
"CH00037994","DEALER_054","2025-07-03",77025.34
"CH00040228","DEALER_059","2025-07-03",141814.84
"CH00040715","DEALER_060","2025-07-03",128939.59
"CH00042164","DEALER_063","2025-07-03",109598.62
"CH00042717","DEALER_064","2025-07-03",76039.29
"CH00043504","DEALER_066","2025-07-03",57677.79
"CH00043977","DEALER_067","2025-07-03",207415.24
"CH00045146","DEALER_069","2025-07-03",67289.81
"CH00045971","DEALER_071","2025-07-03",66149.61
"CH00051113","DEALER_084","2025-07-03",170905.58
"CH00052453","DEALER_087","2025-07-03",105971.05
"CH00053080","DEALER_088","2025-07-03",129968.07
"CH00053377","DEALER_088","2025-07-03",77763.41
"CH00053667","DEALER_089","2025-07-03",55629.17
"CH00053809","DEALER_089","2025-07-03",72027.60
"CH00054565","DEALER_090","2025-07-03",64734.35
"CH00055021","DEALER_091","2025-07-03",54722.08
"CH00055793","DEALER_093","2025-07-03",167693.44
"CH00057215","DEALER_095","2025-07-03",252358.83
"CH00058257","DEALER_097","2025-07-03",142466.90
"CH00058579","DEALER_098","2025-07-03",68394.40
"CH00059381","DEALER_099","2025-07-03",126036.51
"CH00010766","DEALER_002","2025-07-04",106589.09
"CH00012296","DEALER_004","2025-07-04",148784.60
"CH00013445","DEALER_006","2025-07-04",77403.68
"CH00015227","DEALER_009","2025-07-04",122475.11
"CH00018503","DEALER_015","2025-07-04",144012.80
"CH00023370","DEALER_023","2025-07-04",130310.91
"CH00024200","DEALER_025","2025-07-04",242794.56
"CH00025826","DEALER_028","2025-07-04",105357.46
"CH00026276","DEALER_029","2025-07-04",110965.75
"CH00027253","DEALER_032","2025-07-04",81504.29
"CH00032581","DEALER_044","2025-07-04",73659.20
"CH00033894","DEALER_046","2025-07-04",79581.44
"CH00038108","DEALER_054","2025-07-04",79468.38
"CH00039884","DEALER_058","2025-07-04",238340.69
"CH00043330","DEALER_065","2025-07-04",177972.36
"CH00043346","DEALER_065","2025-07-04",143865.59
"CH00044388","DEALER_068","2025-07-04",215118.95
"CH00044788","DEALER_068","2025-07-04",191097.22
"CH00045355","DEALER_070","2025-07-04",58143.48
"CH00048630","DEALER_077","2025-07-04",79817.81
"CH00049924","DEALER_081","2025-07-04",211477.45
"CH00051289","DEALER_084","2025-07-04",182392.46
"CH00051763","DEALER_086","2025-07-04",209500.60
"CH00053448","DEALER_089","2025-07-04",128884.54
"CH00054922","DEALER_091","2025-07-04",68897.87
"CH00055325","DEALER_092","2025-07-04",68288.85
"CH00055405","DEALER_092","2025-07-04",132193.76
"CH00056860","DEALER_095","2025-07-04",58250.35
"CH00057101","DEALER_095","2025-07-04",116011.09
"CH00059438","DEALER_099","2025-07-04",110725.85
"CH00011009","DEALER_002","2025-07-05",77127.88
"CH00013903","DEALER_007","2025-07-05",178856.65
"CH00014452","DEALER_008","2025-07-05",105081.93
"CH00014885","DEALER_009","2025-07-05",63297.65
"CH00017875","DEALER_013","2025-07-05",61212.80
"CH00018404","DEALER_014","2025-07-05",248469.23
"CH00020309","DEALER_018","2025-07-05",109136.92
"CH00022059","DEALER_021","2025-07-05",212456.71
"CH00023480","DEALER_024","2025-07-05",60451.54
"CH00025468","DEALER_027","2025-07-05",79806.62
"CH00027457","DEALER_032","2025-07-05",78977.15
"CH00028341","DEALER_034","2025-07-05",129632.13
"CH00031080","DEALER_040","2025-07-05",108710.81
"CH00035048","DEALER_049","2025-07-05",76155.96
"CH00036168","DEALER_051","2025-07-05",71709.96
"CH00036561","DEALER_052","2025-07-05",66282.28
"CH00038585","DEALER_055","2025-07-05",63756.41
"CH00039046","DEALER_056","2025-07-05",119318.58
"CH00039537","DEALER_057","2025-07-05",80817.83
"CH00040490","DEALER_060","2025-07-05",144717.02
"CH00042367","DEALER_063","2025-07-05",255387.22
"CH00045536","DEALER_070","2025-07-05",55508.39
"CH00048689","DEALER_077","2025-07-05",58185.74
"CH00049152","DEALER_079","2025-07-05",80638.91
"CH00052718","DEALER_087","2025-07-05",231092.39
"CH00053368","DEALER_088","2025-07-05",219910.50
"CH00054273","DEALER_090","2025-07-05",114893.46
"CH00054385","DEALER_090","2025-07-05",68930.20
"CH00054475","DEALER_090","2025-07-05",237277.80
"CH00055327","DEALER_092","2025-07-05",61734.58
"CH00057705","DEALER_096","2025-07-05",170926.07
"CH00057955","DEALER_096","2025-07-05",130128.41
"CH00058515","DEALER_098","2025-07-05",61180.85
"CH00058890","DEALER_098","2025-07-05",55456.82
"CH00010701","DEALER_002","2025-07-06",77872.85
"CH00011610","DEALER_003","2025-07-06",71699.20
"CH00018081","DEALER_014","2025-07-06",197668.82
"CH00018139","DEALER_014","2025-07-06",74564.25
"CH00019925","DEALER_017","2025-07-06",68380.38
"CH00020305","DEALER_018","2025-07-06",122762.81
"CH00020330","DEALER_018","2025-07-06",132446.06
"CH00020795","DEALER_019","2025-07-06",56578.93
"CH00023941","DEALER_024","2025-07-06",125985.48
"CH00024229","DEALER_025","2025-07-06",166583.07
"CH00025301","DEALER_027","2025-07-06",116126.79
"CH00027763","DEALER_033","2025-07-06",64705.39
"CH00029020","DEALER_035","2025-07-06",56703.78
"CH00029376","DEALER_036","2025-07-06",59705.95
"CH00032517","DEALER_044","2025-07-06",137279.66
"CH00033003","DEALER_045","2025-07-06",123185.79
"CH00034222","DEALER_047","2025-07-06",72903.09
"CH00037804","DEALER_054","2025-07-06",108584.22
"CH00041149","DEALER_061","2025-07-06",70994.96
"CH00041220","DEALER_061","2025-07-06",113257.07
"CH00041465","DEALER_062","2025-07-06",132228.19
"CH00045817","DEALER_070","2025-07-06",71161.65
"CH00046259","DEALER_071","2025-07-06",105962.64
"CH00048041","DEALER_076","2025-07-06",66985.84
"CH00051683","DEALER_085","2025-07-06",113967.37
"CH00056879","DEALER_095","2025-07-06",103797.92
"CH00057244","DEALER_095","2025-07-06",120676.46
"CH00057481","DEALER_096","2025-07-06",80622.21
"CH00058352","DEALER_097","2025-07-06",54989.48
"CH00058800","DEALER_098","2025-07-06",60775.33
"CH00058913","DEALER_098","2025-07-06",121592.71
"CH00011121","DEALER_002","2025-07-07",108036.98
"CH00011937","DEALER_004","2025-07-07",119568.40
"CH00014197","DEALER_008","2025-07-07",129011.01
"CH00015128","DEALER_009","2025-07-07",62139.33
"CH00016119","DEALER_011","2025-07-07",64564.77
"CH00021475","DEALER_020","2025-07-07",68578.35
"CH00022596","DEALER_022","2025-07-07",148752.65
"CH00022660","DEALER_022","2025-07-07",68464.15
"CH00023611","DEALER_024","2025-07-07",112165.36
"CH00024158","DEALER_025","2025-07-07",218814.52
"CH00025316","DEALER_027","2025-07-07",104192.16
"CH00025854","DEALER_028","2025-07-07",70435.75
"CH00025947","DEALER_029","2025-07-07",74340.22
"CH00030575","DEALER_039","2025-07-07",64022.47
"CH00031820","DEALER_042","2025-07-07",119930.66
"CH00036428","DEALER_052","2025-07-07",115979.32
"CH00038382","DEALER_055","2025-07-07",209761.01
"CH00039366","DEALER_057","2025-07-07",73012.31
"CH00040148","DEALER_059","2025-07-07",55884.59
"CH00040521","DEALER_060","2025-07-07",68498.45
"CH00040537","DEALER_060","2025-07-07",183846.31
"CH00041451","DEALER_062","2025-07-07",144645.75
"CH00042604","DEALER_064","2025-07-07",67381.46
"CH00042665","DEALER_064","2025-07-07",120754.40
"CH00042824","DEALER_064","2025-07-07",148499.63
"CH00043197","DEALER_065","2025-07-07",66781.67
"CH00047654","DEALER_075","2025-07-07",214458.28
"CH00049670","DEALER_080","2025-07-07",128356.88
"CH00050532","DEALER_082","2025-07-07",117803.74
"CH00050685","DEALER_083","2025-07-07",106726.23
"CH00050783","DEALER_083","2025-07-07",129936.66
"CH00051828","DEALER_086","2025-07-07",107858.04
"CH00052401","DEALER_087","2025-07-07",56031.17
"CH00053632","DEALER_089","2025-07-07",57006.91
"CH00054332","DEALER_090","2025-07-07",81744.95
"CH00054694","DEALER_091","2025-07-07",57492.99
"CH00054992","DEALER_091","2025-07-07",79718.61
"CH00055342","DEALER_092","2025-07-07",73240.39
"CH00056668","DEALER_094","2025-07-07",65030.14
"CH00056768","DEALER_094","2025-07-07",131473.52
"CH00010419","DEALER_001","2025-07-08",132698.90
"CH00010675","DEALER_002","2025-07-08",72845.65
"CH00011664","DEALER_003","2025-07-08",63159.12
"CH00011690","DEALER_003","2025-07-08",136628.75
"CH00016943","DEALER_012","2025-07-08",74413.83
"CH00017790","DEALER_013","2025-07-08",103553.87
"CH00018319","DEALER_014","2025-07-08",108820.51
"CH00022322","DEALER_021","2025-07-08",81233.71
"CH00024851","DEALER_026","2025-07-08",116892.56
"CH00028470","DEALER_034","2025-07-08",115495.12
"CH00028763","DEALER_035","2025-07-08",56634.38
"CH00030073","DEALER_038","2025-07-08",203922.52
"CH00030861","DEALER_040","2025-07-08",66850.23
"CH00035637","DEALER_050","2025-07-08",106535.10
"CH00036358","DEALER_051","2025-07-08",115530.78
"CH00038961","DEALER_056","2025-07-08",67440.83
"CH00039141","DEALER_056","2025-07-08",65927.29
"CH00041233","DEALER_061","2025-07-08",64504.52
"CH00044564","DEALER_068","2025-07-08",190655.16
"CH00044583","DEALER_068","2025-07-08",108941.34
"CH00049765","DEALER_080","2025-07-08",117835.59
"CH00050561","DEALER_082","2025-07-08",78758.70
"CH00050688","DEALER_083","2025-07-08",67864.70
"CH00051939","DEALER_086","2025-07-08",128188.33
"CH00052673","DEALER_087","2025-07-08",58922.96
"CH00053193","DEALER_088","2025-07-08",140092.38
"CH00055939","DEALER_093","2025-07-08",192053.28
"CH00057253","DEALER_095","2025-07-08",235876.46
"CH00057487","DEALER_096","2025-07-08",105078.31
"CH00057491","DEALER_096","2025-07-08",119376.45
"CH00059026","DEALER_098","2025-07-08",146107.61
"CH00059250","DEALER_099","2025-07-08",117794.50
"CH00059436","DEALER_099","2025-07-08",231634.04
"CH00010744","DEALER_002","2025-07-09",63692.67
"CH00011323","DEALER_003","2025-07-09",76135.32
"CH00011809","DEALER_003","2025-07-09",143904.72
"CH00012383","DEALER_004","2025-07-09",115917.32
"CH00013904","DEALER_007","2025-07-09",186898.10
"CH00014767","DEALER_009","2025-07-09",71460.02
"CH00016788","DEALER_012","2025-07-09",73106.13
"CH00018085","DEALER_014","2025-07-09",61824.70
"CH00019802","DEALER_017","2025-07-09",118246.17
"CH00020926","DEALER_019","2025-07-09",66323.61
"CH00021604","DEALER_020","2025-07-09",70928.67
"CH00021972","DEALER_021","2025-07-09",118984.12
"CH00022434","DEALER_022","2025-07-09",56550.61
"CH00024220","DEALER_025","2025-07-09",113147.66
"CH00024283","DEALER_025","2025-07-09",131459.12
"CH00024465","DEALER_025","2025-07-09",64122.85
"CH00026207","DEALER_029","2025-07-09",171160.08
"CH00026602","DEALER_030","2025-07-09",56430.00
"CH00027383","DEALER_032","2025-07-09",58448.09
"CH00028176","DEALER_034","2025-07-09",196711.58
"CH00029926","DEALER_037","2025-07-09",122580.95
"CH00031255","DEALER_040","2025-07-09",56726.01
"CH00031779","DEALER_042","2025-07-09",103071.56
"CH00034101","DEALER_047","2025-07-09",175827.98
"CH00035607","DEALER_050","2025-07-09",149324.14
"CH00036094","DEALER_051","2025-07-09",62836.40
"CH00037435","DEALER_053","2025-07-09",68819.33
"CH00037581","DEALER_054","2025-07-09",62760.37
"CH00038870","DEALER_056","2025-07-09",61887.82
"CH00039013","DEALER_056","2025-07-09",146373.53
"CH00040405","DEALER_059","2025-07-09",130520.51
"CH00042257","DEALER_063","2025-07-09",119064.05
"CH00042547","DEALER_064","2025-07-09",67039.02
"CH00042734","DEALER_064","2025-07-09",66070.44
"CH00043582","DEALER_066","2025-07-09",111276.76
"CH00044380","DEALER_068","2025-07-09",178799.82
"CH00045158","DEALER_069","2025-07-09",108032.32
"CH00047315","DEALER_074","2025-07-09",68827.08
"CH00048684","DEALER_077","2025-07-09",64493.73
"CH00049596","DEALER_080","2025-07-09",121835.19
"CH00050484","DEALER_082","2025-07-09",123170.56
"CH00050615","DEALER_082","2025-07-09",79916.53
"CH00050650","DEALER_083","2025-07-09",108303.79
"CH00053283","DEALER_088","2025-07-09",72783.46
"CH00054297","DEALER_090","2025-07-09",207146.31
"CH00054928","DEALER_091","2025-07-09",64690.76
"CH00055309","DEALER_092","2025-07-09",223457.25
"CH00055905","DEALER_093","2025-07-09",240124.88
"CH00056618","DEALER_094","2025-07-09",67770.99
"CH00056930","DEALER_095","2025-07-09",136770.15
"CH00057557","DEALER_096","2025-07-09",56815.72
"CH00011847","DEALER_003","2025-07-10",67043.77
"CH00013425","DEALER_006","2025-07-10",106528.96
"CH00014796","DEALER_009","2025-07-10",66410.69
"CH00015064","DEALER_009","2025-07-10",78539.66
"CH00017472","DEALER_013","2025-07-10",78126.17
"CH00021300","DEALER_020","2025-07-10",105902.97
"CH00023108","DEALER_023","2025-07-10",121972.22
"CH00023505","DEALER_024","2025-07-10",208023.56
"CH00025126","DEALER_027","2025-07-10",71503.84
"CH00026695","DEALER_030","2025-07-10",117989.21
"CH00027026","DEALER_031","2025-07-10",73758.94
"CH00027049","DEALER_031","2025-07-10",122493.44
"CH00027869","DEALER_033","2025-07-10",234440.11
"CH00028138","DEALER_034","2025-07-10",131126.68
"CH00028198","DEALER_034","2025-07-10",118052.82
"CH00028391","DEALER_034","2025-07-10",62235.20
"CH00030347","DEALER_039","2025-07-10",62623.87
"CH00030801","DEALER_039","2025-07-10",109210.43
"CH00031708","DEALER_042","2025-07-10",125264.86
"CH00032134","DEALER_043","2025-07-10",65309.33
"CH00034393","DEALER_048","2025-07-10",56510.88
"CH00034428","DEALER_048","2025-07-10",67704.03
"CH00035707","DEALER_050","2025-07-10",118879.65
"CH00037059","DEALER_053","2025-07-10",188941.88
"CH00038065","DEALER_054","2025-07-10",74812.49
"CH00039448","DEALER_057","2025-07-10",69281.50
"CH00041221","DEALER_061","2025-07-10",80418.50
"CH00045266","DEALER_069","2025-07-10",64549.28
"CH00047883","DEALER_076","2025-07-10",62620.64
"CH00048094","DEALER_076","2025-07-10",70809.81
"CH00048793","DEALER_078","2025-07-10",144464.91
"CH00049411","DEALER_079","2025-07-10",105831.27
"CH00050290","DEALER_082","2025-07-10",57758.73
"CH00055011","DEALER_091","2025-07-10",177653.14
"CH00058349","DEALER_097","2025-07-10",67805.43
"CH00058430","DEALER_097","2025-07-10",172125.44
"CH00010476","DEALER_001","2025-07-11",247736.46
"CH00011593","DEALER_003","2025-07-11",68640.40
"CH00012647","DEALER_005","2025-07-11",120631.49
"CH00013442","DEALER_006","2025-07-11",64992.90
"CH00013796","DEALER_007","2025-07-11",179927.22
"CH00014756","DEALER_009","2025-07-11",58734.63
"CH00015588","DEALER_010","2025-07-11",68399.65
"CH00015677","DEALER_010","2025-07-11",149238.27
"CH00019661","DEALER_017","2025-07-11",206123.83
"CH00023974","DEALER_024","2025-07-11",79990.37
"CH00025009","DEALER_026","2025-07-11",252019.64
"CH00029306","DEALER_036","2025-07-11",73784.51
"CH00029549","DEALER_036","2025-07-11",125697.09
"CH00030356","DEALER_039","2025-07-11",206749.39
"CH00030507","DEALER_039","2025-07-11",119827.07
"CH00032932","DEALER_044","2025-07-11",129598.04
"CH00033310","DEALER_045","2025-07-11",214870.93
"CH00034347","DEALER_047","2025-07-11",68197.45
"CH00037802","DEALER_054","2025-07-11",119477.59
"CH00039095","DEALER_056","2025-07-11",67924.54
"CH00039330","DEALER_057","2025-07-11",58507.94
"CH00039609","DEALER_057","2025-07-11",191536.05
"CH00041397","DEALER_061","2025-07-11",133657.68
"CH00044455","DEALER_068","2025-07-11",110648.28
"CH00045861","DEALER_070","2025-07-11",67977.03
"CH00050276","DEALER_082","2025-07-11",67812.01
"CH00050333","DEALER_082","2025-07-11",67138.50
"CH00050435","DEALER_082","2025-07-11",204936.65
"CH00050691","DEALER_083","2025-07-11",70544.98
"CH00051237","DEALER_084","2025-07-11",117462.88
"CH00053043","DEALER_088","2025-07-11",55241.66
"CH00053696","DEALER_089","2025-07-11",201054.35
"CH00056227","DEALER_093","2025-07-11",63225.86
"CH00056330","DEALER_094","2025-07-11",62467.15
"CH00056609","DEALER_094","2025-07-11",63011.32
"CH00059024","DEALER_098","2025-07-11",80157.83
"CH00010052","DEALER_001","2025-07-12",74987.21
"CH00014278","DEALER_008","2025-07-12",72062.06
"CH00015436","DEALER_010","2025-07-12",59242.78
"CH00018940","DEALER_015","2025-07-12",80403.13
"CH00021247","DEALER_020","2025-07-12",73052.08
"CH00024206","DEALER_025","2025-07-12",258709.60
"CH00026530","DEALER_030","2025-07-12",70262.74
"CH00032965","DEALER_044","2025-07-12",134931.39
"CH00033222","DEALER_045","2025-07-12",64918.32
"CH00035799","DEALER_050","2025-07-12",76722.36
"CH00037646","DEALER_054","2025-07-12",60322.28
"CH00038198","DEALER_055","2025-07-12",56181.91
"CH00038298","DEALER_055","2025-07-12",67745.11
"CH00039499","DEALER_057","2025-07-12",60037.41
"CH00039846","DEALER_058","2025-07-12",119075.06
"CH00039937","DEALER_058","2025-07-12",115622.64
"CH00041089","DEALER_061","2025-07-12",203375.41
"CH00045086","DEALER_069","2025-07-12",70313.33
"CH00045159","DEALER_069","2025-07-12",58512.41
"CH00046214","DEALER_071","2025-07-12",112593.58
"CH00046895","DEALER_073","2025-07-12",74411.81
"CH00047995","DEALER_076","2025-07-12",181452.33
"CH00048026","DEALER_076","2025-07-12",127218.33
"CH00048569","DEALER_077","2025-07-12",120777.30
"CH00051399","DEALER_085","2025-07-12",68628.90
"CH00051819","DEALER_086","2025-07-12",243732.64
"CH00053075","DEALER_088","2025-07-12",77457.65
"CH00053104","DEALER_088","2025-07-12",66659.33
"CH00053703","DEALER_089","2025-07-12",59881.25
"CH00054515","DEALER_090","2025-07-12",137954.13
"CH00055945","DEALER_093","2025-07-12",136396.18
"CH00055999","DEALER_093","2025-07-12",106850.07
"CH00056282","DEALER_094","2025-07-12",245325.87
"CH00056844","DEALER_095","2025-07-12",127745.05
"CH00058424","DEALER_097","2025-07-12",60616.47
"CH00059209","DEALER_099","2025-07-12",167506.33
"CH00015584","DEALER_010","2025-07-13",68343.41
"CH00015756","DEALER_010","2025-07-13",78089.29
"CH00018579","DEALER_015","2025-07-13",64155.99
"CH00019006","DEALER_016","2025-07-13",166436.39
"CH00019482","DEALER_017","2025-07-13",80158.03
"CH00020189","DEALER_018","2025-07-13",78581.83
"CH00021571","DEALER_020","2025-07-13",65765.64
"CH00023532","DEALER_024","2025-07-13",59518.50
"CH00025807","DEALER_028","2025-07-13",73936.38
"CH00027111","DEALER_031","2025-07-13",72307.02
"CH00028686","DEALER_035","2025-07-13",65640.34
"CH00029957","DEALER_037","2025-07-13",133483.25
"CH00031945","DEALER_042","2025-07-13",64018.98
"CH00034792","DEALER_048","2025-07-13",212472.16
"CH00037612","DEALER_054","2025-07-13",61043.58
"CH00038632","DEALER_055","2025-07-13",195433.45
"CH00038696","DEALER_056","2025-07-13",189298.77
"CH00039089","DEALER_056","2025-07-13",55724.33
"CH00039497","DEALER_057","2025-07-13",66632.14
"CH00042957","DEALER_065","2025-07-13",63045.31
"CH00043150","DEALER_065","2025-07-13",63462.27
"CH00044123","DEALER_067","2025-07-13",72044.27
"CH00045380","DEALER_070","2025-07-13",121315.96
"CH00048330","DEALER_077","2025-07-13",203713.11
"CH00048476","DEALER_077","2025-07-13",132752.58
"CH00049780","DEALER_081","2025-07-13",195721.14
"CH00051788","DEALER_086","2025-07-13",140847.94
"CH00052733","DEALER_087","2025-07-13",71687.60
"CH00055768","DEALER_093","2025-07-13",121714.93
"CH00057285","DEALER_095","2025-07-13",57183.27
"CH00057708","DEALER_096","2025-07-13",135668.16
"CH00058905","DEALER_098","2025-07-13",65339.70
"CH00010330","DEALER_001","2025-07-14",112177.61
"CH00012293","DEALER_004","2025-07-14",146826.35
"CH00012437","DEALER_004","2025-07-14",59181.49
"CH00012494","DEALER_004","2025-07-14",133253.62
"CH00013155","DEALER_006","2025-07-14",131009.51
"CH00013511","DEALER_006","2025-07-14",132824.39
"CH00014196","DEALER_008","2025-07-14",231397.66
"CH00015218","DEALER_009","2025-07-14",65750.77
"CH00015884","DEALER_010","2025-07-14",122448.61
"CH00023823","DEALER_024","2025-07-14",62643.62
"CH00024946","DEALER_026","2025-07-14",60259.11
"CH00026696","DEALER_030","2025-07-14",210760.00
"CH00026976","DEALER_031","2025-07-14",67233.23
"CH00028345","DEALER_034","2025-07-14",118161.49
"CH00032717","DEALER_044","2025-07-14",143005.46
"CH00034595","DEALER_048","2025-07-14",70793.84
"CH00035035","DEALER_049","2025-07-14",246118.06
"CH00036507","DEALER_052","2025-07-14",140281.57
"CH00037530","DEALER_053","2025-07-14",115733.07
"CH00038711","DEALER_056","2025-07-14",68030.91
"CH00039971","DEALER_058","2025-07-14",69944.00
"CH00046581","DEALER_072","2025-07-14",75865.23
"CH00049635","DEALER_080","2025-07-14",63771.65
"CH00049672","DEALER_080","2025-07-14",64716.44
"CH00051454","DEALER_085","2025-07-14",113852.70
"CH00052225","DEALER_086","2025-07-14",79537.24
